n,x,y,val,dP,lab,xT,yT
29353,2.58474,3.558708,0,1955,NaN,NaN,NaN
29354,2.581807,3.558708,0,1957,NaN,NaN,NaN
29355,2.578874,3.558708,0,1958,NaN,NaN,NaN
29356,2.575941,3.546967,0,1956,NaN,NaN,NaN
29357,2.587674,3.538161,0,1954,NaN,NaN,NaN
29358,2.596473,3.529354,0,1954,NaN,NaN,NaN
29359,2.608206,3.523483,0,1954,NaN,NaN,NaN
29360,2.611139,3.520548,0,1954,NaN,NaN,NaN
29361,2.605273,3.514677,0,1957,NaN,NaN,NaN
29362,2.59354,3.514677,0,1959,NaN,NaN,NaN
29363,2.58474,3.514677,0,1960,NaN,NaN,NaN
29364,2.573007,3.511741,0,1960,NaN,NaN,NaN
29365,2.564207,3.50587,0,1962,NaN,NaN,NaN
29366,2.555407,3.499999,0,1964,NaN,NaN,NaN
29367,2.558341,3.499999,0,1966,NaN,NaN,NaN
29368,2.558341,3.508806,0,1966,NaN,NaN,NaN
29369,2.558341,3.517612,0,1966,NaN,NaN,NaN
29370,2.558341,3.526419,0,1966,NaN,NaN,NaN
29371,2.552474,3.526419,0,1967,NaN,NaN,NaN
29372,2.546607,3.529354,0,1966,NaN,NaN,NaN
29373,2.549541,3.526419,0,1966,NaN,NaN,NaN
29374,2.558341,3.523483,0,1965,NaN,NaN,NaN
29375,2.573007,3.529354,0,1966,NaN,NaN,NaN
29376,2.575941,3.538161,0,1966,NaN,NaN,NaN
29377,2.581807,3.544031,0,1966,NaN,NaN,NaN
29378,2.578874,3.538161,0,1964,NaN,NaN,NaN
29379,2.575941,3.53229,0,1963,NaN,NaN,NaN
29380,2.567141,3.53229,0,1963,NaN,NaN,NaN
29381,2.561274,3.53229,0,1965,NaN,NaN,NaN
29382,2.555407,3.535225,0,1967,NaN,NaN,NaN
29383,2.552474,3.535225,0,1967,NaN,NaN,NaN
29384,2.543674,3.53229,0,1967,NaN,NaN,NaN
29385,2.534874,3.53229,0,1966,NaN,NaN,NaN
29386,2.53194,3.529354,0,1966,NaN,NaN,NaN
29387,2.53194,3.526419,0,1968,NaN,NaN,NaN
29388,2.537807,3.526419,0,1970,NaN,NaN,NaN
29389,2.543674,3.529354,0,1972,NaN,NaN,NaN
29390,2.546607,3.523483,0,1975,NaN,NaN,NaN
29391,2.549541,3.511741,0,1977,NaN,NaN,NaN
29392,2.555407,3.499999,0,1980,NaN,NaN,NaN
29393,2.558341,3.494127,0,1980,NaN,NaN,NaN
29394,2.555407,3.491192,0,1981,NaN,NaN,NaN
29395,2.540741,3.491192,0,1981,NaN,NaN,NaN
29396,2.529007,3.491192,0,1981,NaN,NaN,NaN
29397,2.514339,3.494127,0,1980,NaN,NaN,NaN
29398,2.508472,3.494127,0,1979,NaN,NaN,NaN
29399,2.499671,3.494127,0,1979,NaN,NaN,NaN
29400,2.493804,3.494127,0,1981,NaN,NaN,NaN
29401,2.485003,3.497063,0,1983,NaN,NaN,NaN
29402,2.505538,3.491192,0,1985,NaN,NaN,NaN
29403,2.529007,3.476513,0,1984,NaN,NaN,NaN
29404,2.549541,3.461834,0,1984,NaN,NaN,NaN
29405,2.540741,3.461834,0,1986,NaN,NaN,NaN
29406,2.529007,3.470641,0,1987,NaN,NaN,NaN
29407,2.52314,3.476513,0,1987,NaN,NaN,NaN
29408,2.514339,3.476513,0,1985,NaN,NaN,NaN
29409,2.502605,3.476513,0,1984,NaN,NaN,NaN
29410,2.49087,3.494127,0,1984,NaN,NaN,NaN
29411,2.487937,3.514677,0,1984,NaN,NaN,NaN
29412,2.487937,3.535225,0,1984,NaN,NaN,NaN
29413,2.496738,3.535225,0,1985,NaN,NaN,NaN
29414,2.508472,3.526419,0,1985,NaN,NaN,NaN
29415,2.520206,3.517612,0,1986,NaN,NaN,NaN
29416,2.517273,3.497063,0,1986,NaN,NaN,NaN
29417,2.505538,3.482384,0,1987,NaN,NaN,NaN
29418,2.496738,3.467705,0,1989,NaN,NaN,NaN
29419,2.49087,3.45009,0,1991,NaN,NaN,NaN
29420,2.485003,3.43541,0,1991,NaN,NaN,NaN
29421,2.476202,3.426602,0,1992,NaN,NaN,NaN
29422,2.467401,3.423665,0,1992,NaN,NaN,NaN
29423,2.482069,3.411921,0,1992,NaN,NaN,NaN
29424,2.499671,3.400176,0,1990,NaN,NaN,NaN
29425,2.496738,3.388431,0,1988,NaN,NaN,NaN
29426,2.482069,3.388431,0,1989,NaN,NaN,NaN
29427,2.458599,3.388431,0,1991,NaN,NaN,NaN
29428,2.455666,3.388431,0,1996,NaN,NaN,NaN
29429,2.452732,3.373749,0,1999,NaN,NaN,NaN
29430,2.455666,3.359066,0,2001,NaN,NaN,NaN
29431,2.458599,3.34732,0,2001,NaN,NaN,NaN
29432,2.458599,3.350257,0,2000,NaN,NaN,NaN
29433,2.458599,3.362003,0,2000,NaN,NaN,NaN
29434,2.458599,3.370812,0,1999,NaN,NaN,NaN
29435,2.458599,3.376685,0,1999,NaN,NaN,NaN
29436,2.458599,3.379621,0,2000,NaN,NaN,NaN
29437,2.461533,3.373749,0,2001,NaN,NaN,NaN
29438,2.464467,3.367876,0,2001,NaN,NaN,NaN
29439,2.461533,3.376685,0,2002,NaN,NaN,NaN
29440,2.455666,3.391367,0,2002,NaN,NaN,NaN
29441,2.449798,3.403112,0,2002,NaN,NaN,NaN
29442,2.449798,3.39724,0,2003,NaN,NaN,NaN
29443,2.449798,3.388431,0,2003,NaN,NaN,NaN
29444,2.449798,3.385494,0,2005,NaN,NaN,NaN
29445,2.452732,3.382558,0,2005,NaN,NaN,NaN
29446,2.455666,3.382558,0,2005,NaN,NaN,NaN
29447,2.458599,3.382558,0,2005,NaN,NaN,NaN
29448,2.458599,3.385494,0,2006,NaN,NaN,NaN
29449,2.449798,3.382558,0,2008,NaN,NaN,NaN
29450,2.440997,3.376685,0,2009,NaN,NaN,NaN
29451,2.432195,3.367876,0,2009,NaN,NaN,NaN
29452,2.438063,3.367876,0,2009,NaN,NaN,NaN
29453,2.452732,3.370812,0,2008,NaN,NaN,NaN
29454,2.458599,3.370812,0,2008,NaN,NaN,NaN
29455,2.449798,3.373749,0,2009,NaN,NaN,NaN
29456,2.446864,3.379621,0,2009,NaN,NaN,NaN
29457,2.452732,3.382558,0,2009,NaN,NaN,NaN
29458,2.458599,3.382558,0,2009,NaN,NaN,NaN
29459,2.458599,3.379621,0,2010,NaN,NaN,NaN
29460,2.458599,3.373749,0,2010,NaN,NaN,NaN
29461,2.455666,3.370812,0,2010,NaN,NaN,NaN
29462,2.452732,3.376685,0,2010,NaN,NaN,NaN
29463,2.449798,3.385494,0,2010,NaN,NaN,NaN
29464,2.44393,3.39724,0,2011,NaN,NaN,NaN
29465,2.44393,3.400176,0,2013,NaN,NaN,NaN
29466,2.446864,3.400176,0,2014,NaN,NaN,NaN
29467,2.452732,3.400176,0,2015,NaN,NaN,NaN
29468,2.458599,3.400176,0,2016,NaN,NaN,NaN
29469,2.455666,3.394303,0,2016,NaN,NaN,NaN
29470,2.452732,3.388431,0,2017,NaN,NaN,NaN
29471,2.44393,3.385494,0,2018,NaN,NaN,NaN
29472,2.435129,3.400176,0,2019,NaN,NaN,NaN
29473,2.435129,3.417793,0,2019,NaN,NaN,NaN
29474,2.446864,3.43541,0,2020,NaN,NaN,NaN
29475,2.455666,3.438346,0,2020,NaN,NaN,NaN
29476,2.449798,3.43541,0,2020,NaN,NaN,NaN
29477,2.44393,3.432474,0,2019,NaN,NaN,NaN
29478,2.44393,3.432474,0,2018,NaN,NaN,NaN
29479,2.44393,3.43541,0,2018,NaN,NaN,NaN
29480,2.446864,3.441282,0,2019,NaN,NaN,NaN
29481,2.446864,3.441282,0,2020,NaN,NaN,NaN
29482,2.44393,3.444218,0,2022,NaN,NaN,NaN
29483,2.440997,3.429538,0,2022,NaN,NaN,NaN
29484,2.438063,3.411921,0,2023,NaN,NaN,NaN
29485,2.429261,3.394303,0,2023,NaN,NaN,NaN
29486,2.429261,3.394303,0,2023,NaN,NaN,NaN
29487,2.429261,3.406048,0,2023,NaN,NaN,NaN
29488,2.440997,3.417793,0,2023,NaN,NaN,NaN
29489,2.440997,3.414857,0,2024,NaN,NaN,NaN
29490,2.429261,3.406048,0,2025,NaN,NaN,NaN
29491,2.417525,3.394303,0,2025,NaN,NaN,NaN
29492,2.411657,3.39724,0,2025,NaN,NaN,NaN
29493,2.408723,3.39724,0,2025,NaN,NaN,NaN
29494,2.405789,3.400176,0,2026,NaN,NaN,NaN
29495,2.405789,3.406048,0,2026,NaN,NaN,NaN
29496,2.408723,3.408985,0,2026,NaN,NaN,NaN
29497,2.414591,3.414857,0,2025,NaN,NaN,NaN
29498,2.420459,3.420729,0,2026,NaN,NaN,NaN
29499,2.429261,3.426602,0,2026,NaN,NaN,NaN
29500,2.435129,3.414857,0,2025,NaN,NaN,NaN
29501,2.438063,3.403112,0,2025,NaN,NaN,NaN
29502,2.435129,3.400176,0,2024,NaN,NaN,NaN
29503,2.429261,3.411921,0,2025,NaN,NaN,NaN
29504,2.426327,3.414857,0,2025,NaN,NaN,NaN
29505,2.426327,3.403112,0,2024,NaN,NaN,NaN
29506,2.429261,3.388431,0,2024,NaN,NaN,NaN
29507,2.423393,3.385494,0,2024,NaN,NaN,NaN
29508,2.414591,3.394303,0,2026,NaN,NaN,NaN
29509,2.411657,3.400176,0,2028,NaN,NaN,NaN
29510,2.414591,3.408985,0,2028,NaN,NaN,NaN
29511,2.420459,3.411921,0,2027,NaN,NaN,NaN
29512,2.423393,3.411921,0,2027,NaN,NaN,NaN
29513,2.429261,3.408985,0,2030,NaN,NaN,NaN
29514,2.435129,3.406048,0,2032,NaN,NaN,NaN
29515,2.432195,3.39724,0,2032,NaN,NaN,NaN
29516,2.426327,3.385494,0,2032,NaN,NaN,NaN
29517,2.420459,3.376685,0,2032,NaN,NaN,NaN
29518,2.423393,3.367876,0,2032,NaN,NaN,NaN
29519,2.420459,3.376685,0,2032,NaN,NaN,NaN
29520,2.414591,3.385494,0,2033,NaN,NaN,NaN
29521,2.405789,3.388431,0,2036,NaN,NaN,NaN
29522,2.396987,3.385494,0,2038,NaN,NaN,NaN
29523,2.388185,3.382558,0,2040,NaN,NaN,NaN
29524,2.382317,3.388431,0,2040,NaN,NaN,NaN
29525,2.382317,3.391367,0,2040,NaN,NaN,NaN
29526,2.385251,3.391367,0,2039,NaN,NaN,NaN
29527,2.382317,3.391367,0,2037,NaN,NaN,NaN
29528,2.376448,3.394303,0,2035,NaN,NaN,NaN
29529,2.364712,3.394303,0,2034,NaN,NaN,NaN
29530,2.355909,3.411921,0,2034,NaN,NaN,NaN
29531,2.347106,3.429538,0,2034,NaN,NaN,NaN
29532,2.341238,3.45009,0,2034,NaN,NaN,NaN
29533,2.379382,3.447154,0,2034,NaN,NaN,NaN
29534,2.49087,3.444218,0,2035,NaN,NaN,NaN
29535,2.658067,3.453026,0,2036,NaN,NaN,NaN
29536,2.839878,3.461834,0,2038,NaN,NaN,NaN
29537,3.089041,3.467705,0,2040,NaN,NaN,NaN
29538,3.405455,3.455962,0,2041,NaN,NaN,NaN
29539,3.762635,3.45009,0,2041,NaN,NaN,NaN
29540,4.169228,3.444218,0,2040,NaN,NaN,NaN
29541,4.5754,3.408985,0,2039,NaN,NaN,NaN
29542,5.068612,3.344383,0,2038,NaN,NaN,NaN
29543,5.467885,3.259214,0,2041,NaN,NaN,NaN
29544,5.942238,3.141716,0,2044,NaN,NaN,NaN
29545,6.343201,3.035945,0,2047,NaN,NaN,NaN
29546,6.804406,2.871371,0,2047,NaN,NaN,NaN
29547,7.209769,2.75379,0,2049,NaN,NaN,NaN
29548,7.591305,2.580315,0,2051,NaN,NaN,NaN
29549,8.009636,2.486206,0,2054,NaN,NaN,NaN
29550,8.360948,2.359727,0,2055,NaN,NaN,NaN
29551,8.743216,2.295008,0,2056,NaN,NaN,NaN
29552,9.030121,2.221456,0,2056,NaN,NaN,NaN
29553,9.356636,2.171437,0,2057,NaN,NaN,NaN
29554,9.696818,2.133185,0,2057,NaN,NaN,NaN
29555,10.01066,2.106701,0,2058,NaN,NaN,NaN
29556,10.329586,2.100816,0,2055,NaN,NaN,NaN
29557,10.613797,2.103759,0,2053,NaN,NaN,NaN
29558,10.945652,2.106701,0,2049,NaN,NaN,NaN
29559,11.237185,2.094931,0,2044,NaN,NaN,NaN
29560,11.480151,2.080217,0,2039,NaN,NaN,NaN
29561,11.753692,2.065503,0,2034,NaN,NaN,NaN
29562,11.956383,2.06256,0,2032,NaN,NaN,NaN
29563,12.203704,2.053732,0,2028,NaN,NaN,NaN
29564,12.386089,2.018417,0,2026,NaN,NaN,NaN
29565,12.568219,1.965441,0,2023,NaN,NaN,NaN
29566,12.649394,1.927179,0,2023,NaN,NaN,NaN
29567,12.70255,1.915406,0,2022,NaN,NaN,NaN
29568,12.73611,1.900689,0,2021,NaN,NaN,NaN
29569,12.750091,1.862424,0,2020,NaN,NaN,NaN
29570,12.680171,1.815326,0,2019,NaN,NaN,NaN
29571,12.540216,1.788833,0,2020,NaN,NaN,NaN
29572,12.377677,1.765282,0,2023,NaN,NaN,NaN
29573,12.200896,1.732899,0,2027,NaN,NaN,NaN
29574,12.021068,1.70346,0,2030,NaN,NaN,NaN
29575,11.810026,1.682851,0,2030,NaN,NaN,NaN
29576,11.584555,1.676963,0,2030,NaN,NaN,NaN
29577,11.415213,1.679907,0,2034,NaN,NaN,NaN
29578,11.285246,1.688739,0,2040,NaN,NaN,NaN
29579,11.234358,1.697571,0,2046,NaN,NaN,NaN
29580,11.194765,1.732899,0,2047,NaN,NaN,NaN
29581,11.183451,1.759395,0,2045,NaN,NaN,NaN
29582,11.169307,1.785889,0,2044,NaN,NaN,NaN
29583,11.194765,1.791776,0,2042,NaN,NaN,NaN
29584,11.251323,1.809439,0,2040,NaN,NaN,NaN
29585,11.330465,1.835932,0,2038,NaN,NaN,NaN
29586,11.401092,1.856537,0,2037,NaN,NaN,NaN
29587,11.474506,1.868311,0,2037,NaN,NaN,NaN
29588,11.539417,1.871254,0,2034,NaN,NaN,NaN
29589,11.581734,1.871254,0,2032,NaN,NaN,NaN
29590,11.612759,1.871254,0,2028,NaN,NaN,NaN
29591,11.629678,1.865367,0,2026,NaN,NaN,NaN
29592,11.643776,1.856537,0,2024,NaN,NaN,NaN
29593,11.640957,1.85065,0,2024,NaN,NaN,NaN
29594,11.638137,1.85948,0,2024,NaN,NaN,NaN
29595,11.635318,1.874198,0,2024,NaN,NaN,NaN
29596,11.635318,1.885972,0,2024,NaN,NaN,NaN
29597,11.638137,1.885972,0,2024,NaN,NaN,NaN
29598,11.643776,1.885972,0,2024,NaN,NaN,NaN
29599,11.638137,1.888915,0,2023,NaN,NaN,NaN
29600,11.632498,1.888915,0,2024,NaN,NaN,NaN
29601,11.635318,1.891859,0,2025,NaN,NaN,NaN
29602,11.643776,1.891859,0,2025,NaN,NaN,NaN
29603,11.657873,1.885972,0,2025,NaN,NaN,NaN
29604,11.657873,1.877141,0,2026,NaN,NaN,NaN
29605,11.669149,1.868311,0,2027,NaN,NaN,NaN
29606,11.677606,1.865367,0,2029,NaN,NaN,NaN
29607,11.683244,1.868311,0,2029,NaN,NaN,NaN
29608,11.680425,1.871254,0,2029,NaN,NaN,NaN
29609,11.657873,1.871254,0,2029,NaN,NaN,NaN
29610,11.632498,1.868311,0,2029,NaN,NaN,NaN
29611,11.609939,1.868311,0,2028,NaN,NaN,NaN
29612,11.604298,1.874198,0,2024,NaN,NaN,NaN
29613,11.587376,1.885972,0,2020,NaN,NaN,NaN
29614,11.570451,1.900689,0,2017,NaN,NaN,NaN
29615,11.556345,1.906576,0,2017,NaN,NaN,NaN
29616,11.553524,1.909519,0,2016,NaN,NaN,NaN
29617,11.547881,1.909519,0,2015,NaN,NaN,NaN
29618,11.539417,1.912462,0,2016,NaN,NaN,NaN
29619,11.52813,1.912462,0,2016,NaN,NaN,NaN
29620,11.51402,1.909519,0,2016,NaN,NaN,NaN
29621,11.502732,1.906576,0,2015,NaN,NaN,NaN
29622,11.497087,1.900689,0,2014,NaN,NaN,NaN
29623,11.480151,1.894802,0,2015,NaN,NaN,NaN
29624,11.463214,1.912462,0,2016,NaN,NaN,NaN
29625,11.449097,1.938952,0,2015,NaN,NaN,NaN
29626,11.457567,1.962498,0,2014,NaN,NaN,NaN
29627,11.474506,1.959555,0,2012,NaN,NaN,NaN
29628,11.491442,1.953668,0,2012,NaN,NaN,NaN
29629,11.505554,1.936009,0,2013,NaN,NaN,NaN
29630,11.508376,1.921293,0,2014,NaN,NaN,NaN
29631,11.51402,1.909519,0,2014,NaN,NaN,NaN
29632,11.502732,1.909519,0,2014,NaN,NaN,NaN
29633,11.488619,1.912462,0,2015,NaN,NaN,NaN
29634,11.497087,1.915406,0,2015,NaN,NaN,NaN
29635,11.519664,1.921293,0,2015,NaN,NaN,NaN
29636,11.52813,1.927179,0,2015,NaN,NaN,NaN
29637,11.508376,1.930122,0,2014,NaN,NaN,NaN
29638,11.491442,1.936009,0,2012,NaN,NaN,NaN
29639,11.502732,1.947782,0,2011,NaN,NaN,NaN
29640,11.51402,1.956612,0,2011,NaN,NaN,NaN
29641,11.52813,1.965441,0,2011,NaN,NaN,NaN
29642,11.525308,1.974271,0,2009,NaN,NaN,NaN
29643,11.525308,1.986043,0,2007,NaN,NaN,NaN
29644,11.522486,1.994872,0,2005,NaN,NaN,NaN
29645,11.519664,1.994872,0,2007,NaN,NaN,NaN
29646,11.51402,1.991929,0,2008,NaN,NaN,NaN
29647,11.511198,1.988986,0,2009,NaN,NaN,NaN
29648,11.505554,2.000759,0,2010,NaN,NaN,NaN
29649,11.502732,2.009588,0,2011,NaN,NaN,NaN
29650,11.499909,2.015474,0,2011,NaN,NaN,NaN
29651,11.499909,2.000759,0,2011,NaN,NaN,NaN
29652,11.505554,1.986043,0,2012,NaN,NaN,NaN
29653,11.508376,1.9831,0,2010,NaN,NaN,NaN
29654,11.499909,1.988986,0,2007,NaN,NaN,NaN
29655,11.488619,1.991929,0,2005,NaN,NaN,NaN
29656,11.46886,1.994872,0,2006,NaN,NaN,NaN
29657,11.46039,1.991929,0,2007,NaN,NaN,NaN
29658,11.44345,2.003702,0,2005,NaN,NaN,NaN
29659,11.429332,2.012531,0,2004,NaN,NaN,NaN
29660,11.415213,2.02136,0,2002,NaN,NaN,NaN
29661,11.403916,2.018417,0,2001,NaN,NaN,NaN
29662,11.398267,2.018417,0,2001,NaN,NaN,NaN
29663,11.389794,2.018417,0,2001,NaN,NaN,NaN
29664,11.389794,2.02136,0,1999,NaN,NaN,NaN
29665,11.386969,2.024303,0,1998,NaN,NaN,NaN
29666,11.378495,2.030189,0,1998,NaN,NaN,NaN
29667,11.37002,2.033132,0,1999,NaN,NaN,NaN
29668,11.37002,2.033132,0,1998,NaN,NaN,NaN
29669,11.378495,2.036074,0,1996,NaN,NaN,NaN
29670,11.36437,2.030189,0,1995,NaN,NaN,NaN
29671,11.344593,2.024303,0,1997,NaN,NaN,NaN
29672,11.321988,2.012531,0,1996,NaN,NaN,NaN
29673,11.319162,2.003702,0,1994,NaN,NaN,NaN
29674,11.319162,1.997816,0,1993,NaN,NaN,NaN
29675,11.31351,1.994872,0,1996,NaN,NaN,NaN
29676,11.307858,2.003702,0,2000,NaN,NaN,NaN
29677,11.299379,2.012531,0,2001,NaN,NaN,NaN
29678,11.296552,2.030189,0,2001,NaN,NaN,NaN
29679,11.296552,2.039017,0,2000,NaN,NaN,NaN
29680,11.293726,2.056675,0,1998,NaN,NaN,NaN
29681,11.290899,2.059617,0,1996,NaN,NaN,NaN
29682,11.290899,2.06256,0,1994,NaN,NaN,NaN
29683,11.293726,2.056675,0,1993,NaN,NaN,NaN
29684,11.279593,2.053732,0,1993,NaN,NaN,NaN
29685,11.262631,2.050789,0,1992,NaN,NaN,NaN
29686,11.251323,2.050789,0,1990,NaN,NaN,NaN
29687,11.25415,2.056675,0,1988,NaN,NaN,NaN
29688,11.251323,2.059617,0,1987,NaN,NaN,NaN
29689,11.248495,2.06256,0,1985,NaN,NaN,NaN
29690,11.245668,2.065503,0,1983,NaN,NaN,NaN
29691,11.24284,2.068446,0,1980,NaN,NaN,NaN
29692,11.23153,2.074331,0,1980,NaN,NaN,NaN
29693,11.220219,2.080217,0,1979,NaN,NaN,NaN
29694,11.208907,2.08316,0,1978,NaN,NaN,NaN
29695,11.208907,2.08316,0,1979,NaN,NaN,NaN
29696,11.208907,2.091988,0,1979,NaN,NaN,NaN
29697,11.191937,2.097873,0,1982,NaN,NaN,NaN
29698,11.174965,2.112587,0,1984,NaN,NaN,NaN
29699,11.157991,2.115529,0,1985,NaN,NaN,NaN
29700,11.157991,2.124357,0,1984,NaN,NaN,NaN
29701,11.155162,2.124357,0,1979,NaN,NaN,NaN
29702,11.149504,2.124357,0,1974,NaN,NaN,NaN
29703,11.143845,2.124357,0,1970,NaN,NaN,NaN
29704,11.138186,2.130242,0,1970,NaN,NaN,NaN
29705,11.135356,2.13907,0,1970,NaN,NaN,NaN
29706,11.126868,2.15084,0,1970,NaN,NaN,NaN
29707,11.121208,2.156725,0,1971,NaN,NaN,NaN
29708,11.112718,2.165552,0,1971,NaN,NaN,NaN
29709,11.109888,2.168495,0,1971,NaN,NaN,NaN
29710,11.109888,2.171437,0,1971,NaN,NaN,NaN
29711,11.112718,2.171437,0,1973,NaN,NaN,NaN
29712,11.101398,2.177322,0,1975,NaN,NaN,NaN
29713,11.087246,2.183207,0,1976,NaN,NaN,NaN
29714,11.095737,2.203803,0,1974,NaN,NaN,NaN
29715,11.112718,2.224399,0,1971,NaN,NaN,NaN
29716,11.112718,2.230283,0,1971,NaN,NaN,NaN
29717,11.092907,2.218514,0,1970,NaN,NaN,NaN
29718,11.073093,2.203803,0,1969,NaN,NaN,NaN
29719,11.078754,2.200861,0,1967,NaN,NaN,NaN
29720,11.081585,2.197918,0,1967,NaN,NaN,NaN
29721,11.084415,2.197918,0,1967,NaN,NaN,NaN
29722,11.075923,2.200861,0,1967,NaN,NaN,NaN
29723,11.0646,2.209688,0,1966,NaN,NaN,NaN
29724,11.044782,2.218514,0,1966,NaN,NaN,NaN
29725,11.033456,2.224399,0,1965,NaN,NaN,NaN
29726,11.02213,2.224399,0,1964,NaN,NaN,NaN
29727,11.019298,2.224399,0,1963,NaN,NaN,NaN
29728,11.019298,2.224399,0,1962,NaN,NaN,NaN
29729,11.02213,2.236167,0,1962,NaN,NaN,NaN
29730,11.024961,2.250878,0,1961,NaN,NaN,NaN
29731,11.027793,2.26853,0,1961,NaN,NaN,NaN
29732,11.027793,2.274414,0,1962,NaN,NaN,NaN
29733,11.030625,2.280298,0,1959,NaN,NaN,NaN
29734,11.033456,2.277356,0,1957,NaN,NaN,NaN
29735,11.02213,2.274414,0,1955,NaN,NaN,NaN
29736,11.00797,2.274414,0,1956,NaN,NaN,NaN
29737,10.996642,2.274414,0,1957,NaN,NaN,NaN
29738,10.996642,2.274414,0,1957,NaN,NaN,NaN
29739,10.996642,2.280298,0,1957,NaN,NaN,NaN
29740,10.993809,2.295008,0,1957,NaN,NaN,NaN
29741,10.990977,2.306776,0,1956,NaN,NaN,NaN
29742,10.988145,2.315601,0,1954,NaN,NaN,NaN
29743,10.988145,2.315601,0,1955,NaN,NaN,NaN
29744,10.962651,2.315601,0,1955,NaN,NaN,NaN
29745,10.937152,2.315601,0,1955,NaN,NaN,NaN
29746,10.934319,2.309717,0,1954,NaN,NaN,NaN
29747,10.956985,2.306776,0,1954,NaN,NaN,NaN
29748,10.976815,2.318543,0,1954,NaN,NaN,NaN
29749,10.973982,2.33031,0,1952,NaN,NaN,NaN
29750,10.968316,2.345019,0,1950,NaN,NaN,NaN
29751,10.959818,2.347961,0,1949,NaN,NaN,NaN
29752,10.956985,2.350902,0,1946,NaN,NaN,NaN
29753,10.959818,2.353844,0,1945,NaN,NaN,NaN
29754,10.965484,2.350902,0,1943,NaN,NaN,NaN
29755,10.948485,2.350902,0,1943,NaN,NaN,NaN
29756,10.934319,2.353844,0,1942,NaN,NaN,NaN
29757,10.920151,2.356786,0,1941,NaN,NaN,NaN
29758,10.920151,2.362669,0,1940,NaN,NaN,NaN
29759,10.920151,2.362669,0,1941,NaN,NaN,NaN
29760,10.917317,2.365611,0,1941,NaN,NaN,NaN
29761,10.91165,2.359727,0,1941,NaN,NaN,NaN
29762,10.91165,2.356786,0,1940,NaN,NaN,NaN
29763,10.91165,2.350902,0,1938,NaN,NaN,NaN
29764,10.905982,2.347961,0,1937,NaN,NaN,NaN
29765,10.894645,2.342077,0,1937,NaN,NaN,NaN
29766,10.886143,2.345019,0,1934,NaN,NaN,NaN
29767,10.886143,2.356786,0,1931,NaN,NaN,NaN
29768,10.880474,2.365611,0,1928,NaN,NaN,NaN
29769,10.863466,2.371494,0,1928,NaN,NaN,NaN
29770,10.846456,2.380318,0,1928,NaN,NaN,NaN
29771,10.83228,2.389143,0,1928,NaN,NaN,NaN
29772,10.829444,2.397968,0,1928,NaN,NaN,NaN
29773,10.826609,2.400909,0,1929,NaN,NaN,NaN
29774,10.812431,2.406792,0,1931,NaN,NaN,NaN
29775,10.795415,2.412675,0,1930,NaN,NaN,NaN
29776,10.78407,2.415616,0,1928,NaN,NaN,NaN
29777,10.789743,2.400909,0,1926,NaN,NaN,NaN
29778,10.772725,2.386202,0,1926,NaN,NaN,NaN
29779,10.752868,2.374435,0,1925,NaN,NaN,NaN
29780,10.733008,2.389143,0,1924,NaN,NaN,NaN
29781,10.727334,2.397968,0,1923,NaN,NaN,NaN
29782,10.721659,2.403851,0,1923,NaN,NaN,NaN
29783,10.715984,2.400909,0,1922,NaN,NaN,NaN
29784,10.718821,2.406792,0,1920,NaN,NaN,NaN
29785,10.721659,2.421499,0,1918,NaN,NaN,NaN
29786,10.718821,2.436206,0,1919,NaN,NaN,NaN
29787,10.715984,2.442088,0,1918,NaN,NaN,NaN
29788,10.713146,2.442088,0,1918,NaN,NaN,NaN
29789,10.69612,2.439147,0,1918,NaN,NaN,NaN
29790,10.679091,2.439147,0,1918,NaN,NaN,NaN
29791,10.656383,2.439147,0,1919,NaN,NaN,NaN
29792,10.647867,2.439147,0,1919,NaN,NaN,NaN
29793,10.636511,2.442088,0,1918,NaN,NaN,NaN
29794,10.602438,2.439147,0,1917,NaN,NaN,NaN
29795,10.574039,2.439147,0,1916,NaN,NaN,NaN
29796,10.559837,2.442088,0,1913,NaN,NaN,NaN
29797,10.571198,2.459736,0,1911,NaN,NaN,NaN
29798,10.579719,2.474442,0,1909,NaN,NaN,NaN
29799,10.582559,2.483265,0,1909,NaN,NaN,NaN
29800,10.582559,2.480324,0,1909,NaN,NaN,NaN
29801,10.582559,2.474442,0,1909,NaN,NaN,NaN
29802,10.585399,2.471501,0,1908,NaN,NaN,NaN
29803,10.585399,2.468559,0,1907,NaN,NaN,NaN
29804,10.579719,2.468559,0,1906,NaN,NaN,NaN
29805,10.574039,2.465618,0,1904,NaN,NaN,NaN
29806,10.571198,2.462677,0,1903,NaN,NaN,NaN
29807,10.571198,2.462677,0,1902,NaN,NaN,NaN
29808,10.565518,2.462677,0,1903,NaN,NaN,NaN
29809,10.548475,2.468559,0,1903,NaN,NaN,NaN
29810,10.531429,2.474442,0,1901,NaN,NaN,NaN
29811,10.500175,2.477383,0,1899,NaN,NaN,NaN
29812,10.485967,2.474442,0,1897,NaN,NaN,NaN
29813,10.468915,2.468559,0,1895,NaN,NaN,NaN
29814,10.466072,2.471501,0,1892,NaN,NaN,NaN
29815,10.460388,2.477383,0,1890,NaN,NaN,NaN
29816,10.457546,2.483265,0,1890,NaN,NaN,NaN
29817,10.477441,2.480324,0,1891,NaN,NaN,NaN
29818,10.497334,2.474442,0,1890,NaN,NaN,NaN
